time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
03:02:49;17/May/2020;4.0;948.3;212.8;456.3;30G;3.7G;14%;
03:02:50;17/May/2020;6.4;948.3;213.7;455.5;30G;3.7G;14%;
03:02:50;17/May/2020;25.3;948.3;219.0;450.1;30G;3.7G;14%;
03:02:51;17/May/2020;23.7;948.3;233.3;435.8;30G;3.7G;14%;
03:02:51;17/May/2020;34.2;948.3;232.9;436.0;30G;3.7G;14%;
03:02:51;17/May/2020;26.3;948.3;233.0;435.6;30G;3.7G;14%;
03:02:52;17/May/2020;28.0;948.3;233.0;435.6;30G;3.7G;14%;
03:02:52;17/May/2020;31.6;948.3;233.0;435.6;30G;3.7G;14%;
03:02:52;17/May/2020;29.3;948.3;233.0;435.6;30G;3.7G;14%;
03:02:53;17/May/2020;22.7;948.3;234.5;434.1;30G;3.7G;14%;
03:02:53;17/May/2020;28.6;948.3;234.6;434.0;30G;3.7G;14%;
03:02:53;17/May/2020;27.6;948.3;234.6;434.0;30G;3.7G;14%;
03:02:54;17/May/2020;28.9;948.3;228.0;440.5;30G;3.7G;14%;
03:02:54;17/May/2020;40.5;948.3;244.8;422.0;30G;3.7G;14%;
03:02:55;17/May/2020;26.7;948.3;242.3;423.9;30G;3.7G;14%;
03:02:55;17/May/2020;32.9;948.3;242.3;423.9;30G;3.7G;14%;
03:02:55;17/May/2020;26.3;948.3;242.4;423.7;30G;3.7G;14%;
03:02:56;17/May/2020;28.0;948.3;242.8;423.4;30G;3.7G;14%;
03:02:56;17/May/2020;29.3;948.3;243.0;423.1;30G;3.7G;14%;
03:02:56;17/May/2020;26.7;948.3;243.7;422.4;30G;3.7G;14%;
03:02:57;17/May/2020;26.7;948.3;243.7;422.4;30G;3.7G;14%;
03:02:57;17/May/2020;34.6;948.3;243.7;422.4;30G;3.7G;14%;
03:02:57;17/May/2020;27.6;948.3;237.5;428.6;30G;3.7G;14%;
03:02:58;17/May/2020;45.6;948.3;255.0;411.1;30G;3.7G;14%;
03:02:58;17/May/2020;26.7;948.3;251.9;414.2;30G;3.7G;14%;
03:02:59;17/May/2020;25.0;948.3;252.2;413.9;30G;3.7G;14%;
03:02:59;17/May/2020;27.6;948.3;252.1;414.0;30G;3.7G;14%;
03:02:59;17/May/2020;26.7;948.3;252.1;414.0;30G;3.7G;14%;
03:03:00;17/May/2020;25.3;948.3;252.1;414.0;30G;3.7G;14%;
