time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
20:02:14;14/May/2020;2.6;948.3;211.8;467.4;30G;3.7G;14%;
20:02:15;14/May/2020;15.4;948.3;217.1;462.1;30G;3.7G;14%;
20:02:15;14/May/2020;22.7;948.3;226.6;452.4;30G;3.7G;14%;
20:02:16;14/May/2020;25.0;948.3;232.7;446.3;30G;3.7G;14%;
20:02:16;14/May/2020;21.6;948.3;232.2;446.3;30G;3.7G;14%;
20:02:16;14/May/2020;26.7;948.3;232.5;446.0;30G;3.7G;14%;
20:02:17;14/May/2020;27.6;948.3;232.9;445.7;30G;3.7G;14%;
20:02:17;14/May/2020;26.3;948.3;232.5;446.0;30G;3.7G;14%;
20:02:17;14/May/2020;27.6;948.3;232.6;445.9;30G;3.7G;14%;
20:02:18;14/May/2020;27.6;948.3;234.3;444.2;30G;3.7G;14%;
20:02:18;14/May/2020;26.3;948.3;234.3;444.2;30G;3.7G;14%;
20:02:18;14/May/2020;26.3;948.3;234.0;444.5;30G;3.7G;14%;
20:02:19;14/May/2020;36.0;948.3;231.3;447.2;30G;3.7G;14%;
20:02:19;14/May/2020;35.5;948.3;241.4;434.6;30G;3.7G;14%;
20:02:20;14/May/2020;27.6;948.3;242.0;434.0;30G;3.7G;14%;
20:02:20;14/May/2020;29.3;948.3;242.5;433.5;30G;3.7G;14%;
20:02:20;14/May/2020;26.3;948.3;242.4;433.6;30G;3.7G;14%;
20:02:21;14/May/2020;28.9;948.3;242.8;433.3;30G;3.7G;14%;
20:02:21;14/May/2020;26.3;948.3;242.8;433.2;30G;3.7G;14%;
20:02:21;14/May/2020;28.0;948.3;243.5;432.6;30G;3.7G;14%;
20:02:22;14/May/2020;29.3;948.3;243.5;432.6;30G;3.7G;14%;
20:02:22;14/May/2020;27.6;948.3;243.9;432.1;30G;3.7G;14%;
20:02:22;14/May/2020;24.7;948.3;239.3;436.8;30G;3.7G;14%;
20:02:23;14/May/2020;39.7;948.3;252.0;424.1;30G;3.7G;14%;
20:02:23;14/May/2020;24.0;948.3;252.1;424.0;30G;3.7G;14%;
20:02:24;14/May/2020;27.6;948.3;252.1;423.9;30G;3.7G;14%;
20:02:24;14/May/2020;32.1;948.3;252.3;423.7;30G;3.7G;14%;
20:02:24;14/May/2020;28.2;948.3;252.4;423.7;30G;3.7G;14%;
20:02:25;14/May/2020;26.7;948.3;252.4;423.6;30G;3.7G;14%;
20:02:25;14/May/2020;32.9;948.3;252.9;423.1;30G;3.7G;14%;
20:02:25;14/May/2020;25.0;948.3;252.9;423.1;30G;3.7G;14%;
20:02:26;14/May/2020;28.0;948.3;252.8;423.2;30G;3.7G;14%;
20:02:26;14/May/2020;29.6;948.3;250.8;425.3;30G;3.7G;14%;
20:02:26;14/May/2020;32.5;948.3;261.2;414.9;30G;3.7G;14%;
20:02:27;14/May/2020;26.9;948.3;261.2;414.8;30G;3.7G;14%;
20:02:27;14/May/2020;28.9;948.3;261.2;414.9;30G;3.7G;14%;
20:02:27;14/May/2020;30.3;948.3;260.5;415.6;30G;3.7G;14%;
20:02:28;14/May/2020;32.1;948.3;260.7;415.4;30G;3.7G;14%;
20:02:28;14/May/2020;27.6;948.3;261.0;415.1;30G;3.7G;14%;
20:02:29;14/May/2020;26.3;948.3;262.2;413.8;30G;3.7G;14%;
20:02:29;14/May/2020;29.1;948.3;262.1;414.0;30G;3.7G;14%;
20:02:29;14/May/2020;28.2;948.3;262.3;413.8;30G;3.7G;14%;
20:02:30;14/May/2020;27.3;948.3;255.7;420.3;30G;3.7G;14%;
20:02:30;14/May/2020;65.9;948.3;277.8;393.4;30G;3.7G;14%;
20:02:30;14/May/2020;89.0;948.3;288.3;382.9;30G;3.7G;14%;
20:02:31;14/May/2020;96.9;948.3;288.2;383.0;30G;3.7G;14%;
20:02:31;14/May/2020;97.0;948.3;286.7;384.1;30G;3.7G;14%;
20:02:32;14/May/2020;52.5;948.3;286.7;384.2;30G;3.7G;14%;
20:02:32;14/May/2020;54.9;948.3;286.4;384.4;30G;3.7G;14%;
20:02:33;14/May/2020;54.9;948.3;287.1;383.7;30G;3.7G;14%;
20:02:33;14/May/2020;52.6;948.3;286.3;384.4;30G;3.7G;14%;
20:02:33;14/May/2020;51.9;948.3;287.7;383.0;30G;3.7G;14%;
20:02:34;14/May/2020;54.9;948.3;287.6;383.1;30G;3.7G;14%;
20:02:34;14/May/2020;53.0;948.3;288.3;382.4;30G;3.7G;14%;
20:02:35;14/May/2020;25.0;948.3;280.8;389.9;30G;3.7G;14%;
20:02:35;14/May/2020;94.6;948.3;286.3;384.4;30G;3.7G;14%;
20:02:35;14/May/2020;94.3;948.3;286.6;384.1;30G;3.7G;14%;
20:02:36;14/May/2020;92.0;948.3;285.7;385.0;30G;3.7G;14%;
20:02:36;14/May/2020;94.3;948.3;285.2;385.5;30G;3.7G;14%;
20:02:37;14/May/2020;94.2;948.3;286.1;384.5;30G;3.7G;14%;
20:02:37;14/May/2020;96.6;948.3;286.1;384.6;30G;3.7G;14%;
20:02:38;14/May/2020;91.7;948.3;286.4;384.2;30G;3.7G;14%;
20:02:38;14/May/2020;92.4;948.3;286.4;384.3;30G;3.7G;14%;
20:02:38;14/May/2020;92.4;948.3;286.1;384.6;30G;3.7G;14%;
20:02:39;14/May/2020;83.2;948.3;285.8;384.9;30G;3.7G;14%;
20:02:39;14/May/2020;87.5;948.3;286.3;384.3;30G;3.7G;14%;
20:02:40;14/May/2020;92.6;948.3;285.9;384.7;30G;3.7G;14%;
20:02:40;14/May/2020;91.3;948.3;286.0;384.7;30G;3.7G;14%;
20:02:41;14/May/2020;84.4;948.3;286.2;384.5;30G;3.7G;14%;
20:02:41;14/May/2020;29.9;948.3;286.0;384.7;30G;3.7G;14%;
