time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
02:14:37;17/May/2020;3.9;948.3;209.8;436.1;30G;3.7G;14%;
02:14:37;17/May/2020;26.6;948.3;218.6;427.2;30G;3.7G;14%;
02:14:38;17/May/2020;23.4;948.3;231.7;414.0;30G;3.7G;14%;
02:14:38;17/May/2020;31.6;948.3;231.7;413.8;30G;3.7G;14%;
02:14:39;17/May/2020;30.4;948.3;231.7;413.5;30G;3.7G;14%;
02:14:39;17/May/2020;27.3;948.3;232.3;413.0;30G;3.7G;14%;
02:14:39;17/May/2020;29.9;948.3;232.3;413.0;30G;3.7G;14%;
02:14:40;17/May/2020;26.3;948.3;232.5;412.7;30G;3.7G;14%;
02:14:40;17/May/2020;30.8;948.3;233.5;411.7;30G;3.7G;14%;
02:14:40;17/May/2020;28.2;948.3;233.5;411.6;30G;3.7G;14%;
02:14:41;17/May/2020;26.3;948.3;233.7;411.5;30G;3.7G;14%;
02:14:41;17/May/2020;28.9;948.3;228.0;417.2;30G;3.7G;14%;
02:14:41;17/May/2020;39.2;948.3;241.1;401.7;30G;3.7G;14%;
02:14:42;17/May/2020;27.6;948.3;241.2;401.5;30G;3.7G;14%;
02:14:42;17/May/2020;32.1;948.3;241.2;401.5;30G;3.7G;14%;
02:14:43;17/May/2020;27.6;948.3;241.5;401.2;30G;3.7G;14%;
02:14:43;17/May/2020;26.3;948.3;242.0;400.7;30G;3.7G;14%;
02:14:43;17/May/2020;29.3;948.3;242.0;400.7;30G;3.7G;14%;
02:14:44;17/May/2020;26.7;948.3;242.3;400.4;30G;3.7G;14%;
02:14:44;17/May/2020;27.6;948.3;243.0;399.7;30G;3.7G;14%;
02:14:44;17/May/2020;28.0;948.3;243.0;399.7;30G;3.7G;14%;
02:14:45;17/May/2020;26.6;948.3;239.7;403.0;30G;3.7G;14%;
02:14:45;17/May/2020;36.7;948.3;251.3;391.4;30G;3.7G;14%;
02:14:45;17/May/2020;30.3;948.3;251.3;391.3;30G;3.7G;14%;
02:14:46;17/May/2020;27.6;948.3;251.4;391.2;30G;3.7G;14%;
02:14:46;17/May/2020;32.0;948.3;251.6;391.1;30G;3.7G;14%;
02:14:47;17/May/2020;30.7;948.3;251.4;391.3;30G;3.7G;14%;
02:14:47;17/May/2020;28.0;948.3;251.1;391.5;30G;3.7G;14%;
02:14:47;17/May/2020;29.3;948.3;252.3;390.3;30G;3.7G;14%;
02:14:48;17/May/2020;26.3;948.3;252.4;390.2;30G;3.7G;14%;
02:14:48;17/May/2020;26.7;948.3;252.1;390.6;30G;3.7G;14%;
02:14:48;17/May/2020;29.9;948.3;248.6;394.1;30G;3.7G;14%;
02:14:49;17/May/2020;32.0;948.3;260.7;382.0;30G;3.7G;14%;
02:14:49;17/May/2020;25.7;948.3;260.4;382.3;30G;3.7G;14%;
02:14:49;17/May/2020;28.0;948.3;260.7;382.0;30G;3.7G;14%;
02:14:50;17/May/2020;26.0;948.3;260.7;382.0;30G;3.7G;14%;
02:14:50;17/May/2020;25.3;948.3;260.6;382.1;30G;3.7G;14%;
02:14:51;17/May/2020;27.0;948.3;260.2;382.5;30G;3.7G;14%;
02:14:51;17/May/2020;25.3;948.3;260.9;381.8;30G;3.7G;14%;
02:14:51;17/May/2020;29.3;948.3;261.1;381.6;30G;3.7G;14%;
02:14:52;17/May/2020;26.3;948.3;261.4;381.3;30G;3.7G;14%;
02:14:52;17/May/2020;26.7;948.3;256.5;385.5;30G;3.7G;14%;
02:14:52;17/May/2020;81.8;948.3;279.5;358.3;30G;3.7G;14%;
02:14:53;17/May/2020;56.4;948.3;278.1;359.5;30G;3.7G;14%;
02:14:53;17/May/2020;52.5;948.3;278.2;359.4;30G;3.7G;14%;
02:14:54;17/May/2020;27.6;948.3;278.6;358.9;30G;3.7G;14%;
02:14:54;17/May/2020;28.0;948.3;278.6;359.0;30G;3.7G;14%;
02:14:54;17/May/2020;29.5;948.3;279.4;358.2;30G;3.7G;14%;
02:14:55;17/May/2020;28.0;948.3;279.4;358.2;30G;3.7G;14%;
02:14:55;17/May/2020;26.7;948.3;280.9;356.7;30G;3.7G;14%;
02:14:55;17/May/2020;30.3;948.3;280.6;357.0;30G;3.7G;14%;
02:14:56;17/May/2020;26.3;948.3;280.4;357.2;30G;3.7G;14%;
02:14:56;17/May/2020;24.3;948.3;274.1;363.5;30G;3.7G;14%;
02:14:56;17/May/2020;94.1;948.3;295.3;342.3;30G;3.7G;14%;
02:14:57;17/May/2020;95.4;948.3;296.0;341.6;30G;3.7G;14%;
