time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
14:31:55;15/May/2020;25.3;948.3;232.6;413.5;30G;3.7G;14%;
14:31:55;15/May/2020;31.6;948.3;231.7;414.3;30G;3.7G;14%;
14:31:55;15/May/2020;26.7;948.3;232.0;413.5;30G;3.7G;14%;
14:31:56;15/May/2020;25.3;948.3;232.2;413.3;30G;3.7G;14%;
14:31:56;15/May/2020;32.9;948.3;232.0;413.5;30G;3.7G;14%;
14:31:56;15/May/2020;26.0;948.3;232.1;413.5;30G;3.7G;14%;
14:31:57;15/May/2020;25.3;948.3;234.1;411.5;30G;3.7G;14%;
14:31:57;15/May/2020;30.3;948.3;233.6;411.9;30G;3.7G;14%;
14:31:58;15/May/2020;26.3;948.3;233.5;412.0;30G;3.7G;14%;
14:31:58;15/May/2020;25.0;948.3;227.0;418.5;30G;3.7G;14%;
14:31:58;15/May/2020;43.4;948.3;243.3;401.3;30G;3.7G;14%;
14:31:59;15/May/2020;29.3;948.3;241.5;401.6;30G;3.7G;14%;
14:31:59;15/May/2020;26.7;948.3;241.7;401.3;30G;3.7G;14%;
14:31:59;15/May/2020;26.7;948.3;241.8;401.2;30G;3.7G;14%;
14:32:00;15/May/2020;28.0;948.3;242.3;400.7;30G;3.7G;14%;
14:32:00;15/May/2020;34.2;948.3;242.2;400.8;30G;3.7G;14%;
14:32:00;15/May/2020;25.7;948.3;243.5;399.5;30G;3.7G;14%;
14:32:01;15/May/2020;26.3;948.3;243.3;399.7;30G;3.7G;14%;
14:32:01;15/May/2020;30.7;948.3;243.5;399.5;30G;3.7G;14%;
14:32:01;15/May/2020;26.3;948.3;236.8;406.2;30G;3.7G;14%;
14:32:02;15/May/2020;50.0;948.3;252.8;390.2;30G;3.7G;14%;
14:32:02;15/May/2020;31.2;948.3;251.2;391.8;30G;3.7G;14%;
14:32:03;15/May/2020;26.3;948.3;251.2;391.8;30G;3.7G;14%;
14:32:03;15/May/2020;25.6;948.3;251.1;391.9;30G;3.7G;14%;
14:32:03;15/May/2020;26.7;948.3;250.9;392.0;30G;3.7G;14%;
14:32:04;15/May/2020;25.3;948.3;251.4;391.6;30G;3.7G;14%;
14:32:04;15/May/2020;23.7;948.3;251.9;391.1;30G;3.7G;14%;
14:32:04;15/May/2020;28.0;948.3;251.6;391.3;30G;3.7G;14%;
14:32:05;15/May/2020;28.0;948.3;252.1;390.9;30G;3.7G;14%;
14:32:05;15/May/2020;29.7;948.3;245.8;397.2;30G;3.7G;14%;
14:32:05;15/May/2020;48.1;948.3;260.1;379.3;30G;3.7G;14%;
14:32:06;15/May/2020;88.5;948.3;288.2;350.0;30G;3.7G;14%;
14:32:06;15/May/2020;96.0;948.3;286.4;351.8;30G;3.7G;14%;
14:32:07;15/May/2020;94.8;948.3;287.2;351.0;30G;3.7G;14%;
14:32:07;15/May/2020;66.3;948.3;287.3;350.6;30G;3.7G;14%;
14:32:08;15/May/2020;53.8;948.3;287.9;349.9;30G;3.7G;14%;
14:32:08;15/May/2020;52.6;948.3;287.8;350.0;30G;3.7G;14%;
14:32:08;15/May/2020;57.5;948.3;286.8;350.9;30G;3.7G;14%;
14:32:09;15/May/2020;46.8;948.3;287.8;350.0;30G;3.7G;14%;
14:32:09;15/May/2020;53.2;948.3;288.2;349.6;30G;3.7G;14%;
14:32:10;15/May/2020;60.2;948.3;287.8;349.9;30G;3.7G;14%;
14:32:10;15/May/2020;42.3;948.3;281.2;356.6;30G;3.7G;14%;
14:32:10;15/May/2020;50.6;948.3;297.1;340.7;30G;3.7G;14%;
14:32:11;15/May/2020;26.3;948.3;295.4;342.4;30G;3.7G;14%;
14:32:11;15/May/2020;26.0;948.3;295.1;342.7;30G;3.7G;14%;
14:32:11;15/May/2020;27.6;948.3;295.1;342.6;30G;3.7G;14%;
14:32:12;15/May/2020;28.0;948.3;295.3;342.4;30G;3.7G;14%;
14:32:12;15/May/2020;30.7;948.3;295.3;342.5;30G;3.7G;14%;
14:32:12;15/May/2020;26.9;948.3;296.2;341.6;30G;3.7G;14%;
14:32:13;15/May/2020;28.0;948.3;295.8;341.9;30G;3.7G;14%;
14:32:13;15/May/2020;30.7;948.3;296.3;341.4;30G;3.7G;14%;
14:32:14;15/May/2020;26.3;948.3;289.9;347.8;30G;3.7G;14%;
14:32:14;15/May/2020;94.0;948.3;290.8;346.9;30G;3.7G;14%;
14:32:14;15/May/2020;95.8;948.3;290.8;346.9;30G;3.7G;14%;
14:32:15;15/May/2020;96.2;948.3;290.3;347.4;30G;3.7G;14%;
14:32:15;15/May/2020;94.3;948.3;289.7;348.0;30G;3.7G;14%;
14:32:16;15/May/2020;92.4;948.3;290.2;347.6;30G;3.7G;14%;
14:32:16;15/May/2020;95.5;948.3;290.5;347.2;30G;3.7G;14%;
14:32:17;15/May/2020;91.2;948.3;291.2;346.5;30G;3.7G;14%;
14:32:17;15/May/2020;88.0;948.3;296.4;341.3;30G;3.7G;14%;
14:32:18;15/May/2020;90.6;948.3;296.4;341.3;30G;3.7G;14%;
14:32:18;15/May/2020;90.2;948.3;297.7;340.1;30G;3.7G;14%;
14:32:18;15/May/2020;88.6;948.3;292.3;345.4;30G;3.7G;14%;
14:32:19;15/May/2020;93.8;948.3;291.8;345.9;30G;3.7G;14%;
14:32:19;15/May/2020;92.6;948.3;292.1;345.7;30G;3.7G;14%;
14:32:20;15/May/2020;89.8;948.3;291.8;345.9;30G;3.7G;14%;
14:32:20;15/May/2020;69.5;948.3;292.3;345.4;30G;3.7G;14%;
14:32:21;15/May/2020;26.7;948.3;292.0;345.7;30G;3.7G;14%;
14:32:21;15/May/2020;28.0;948.3;291.7;346.0;30G;3.7G;14%;
14:32:21;15/May/2020;28.2;948.3;291.9;345.8;30G;3.7G;14%;
14:32:22;15/May/2020;30.0;948.3;292.0;345.7;30G;3.7G;14%;
14:32:22;15/May/2020;28.6;948.3;292.0;345.7;30G;3.7G;14%;
14:32:23;15/May/2020;29.9;948.3;292.2;345.5;30G;3.7G;14%;
14:32:23;15/May/2020;43.6;948.3;292.7;345.0;30G;3.7G;14%;
14:32:23;15/May/2020;27.6;948.3;292.3;345.5;30G;3.7G;14%;
14:32:24;15/May/2020;27.8;948.3;292.4;345.3;30G;3.7G;14%;
14:32:24;15/May/2020;29.1;948.3;292.6;345.1;30G;3.7G;14%;
14:32:24;15/May/2020;26.3;948.3;293.0;344.8;30G;3.7G;14%;
14:32:25;15/May/2020;32.9;948.3;292.7;345.0;30G;3.7G;14%;
14:32:25;15/May/2020;28.2;948.3;292.6;345.1;30G;3.7G;14%;
14:32:26;15/May/2020;27.0;948.3;292.7;345.0;30G;3.7G;14%;
14:32:26;15/May/2020;46.2;948.3;292.5;345.2;30G;3.7G;14%;
14:32:26;15/May/2020;28.9;948.3;292.8;344.9;30G;3.7G;14%;
14:32:27;15/May/2020;81.5;948.3;293.3;344.4;30G;3.7G;14%;
14:32:27;15/May/2020;92.0;948.3;292.9;344.8;30G;3.7G;14%;
14:32:28;15/May/2020;89.1;948.3;293.3;344.4;30G;3.7G;14%;
14:32:28;15/May/2020;89.1;948.3;292.8;344.9;30G;3.7G;14%;
14:32:29;15/May/2020;73.3;948.3;292.4;345.3;30G;3.7G;14%;
14:32:29;15/May/2020;80.8;948.3;292.2;345.5;30G;3.7G;14%;
14:32:29;15/May/2020;95.2;948.3;292.5;345.2;30G;3.7G;14%;
14:32:30;15/May/2020;34.5;948.3;292.4;345.2;30G;3.7G;14%;
14:32:30;15/May/2020;27.0;948.3;292.5;345.2;30G;3.7G;14%;
14:32:31;15/May/2020;28.0;948.3;292.5;345.1;30G;3.7G;14%;
14:32:31;15/May/2020;26.3;948.3;292.2;345.4;30G;3.7G;14%;
14:32:31;15/May/2020;26.9;948.3;292.5;345.1;30G;3.7G;14%;
14:32:32;15/May/2020;23.7;948.3;292.3;345.4;30G;3.7G;14%;
14:32:32;15/May/2020;35.7;948.3;292.7;344.9;30G;3.7G;14%;
14:32:32;15/May/2020;92.4;948.3;292.2;345.5;30G;3.7G;14%;
14:32:33;15/May/2020;95.2;948.3;291.2;346.5;30G;3.7G;14%;
14:32:33;15/May/2020;90.1;948.3;291.5;346.2;30G;3.7G;14%;
14:32:34;15/May/2020;92.6;948.3;291.5;346.2;30G;3.7G;14%;
14:32:34;15/May/2020;93.5;948.3;291.5;346.2;30G;3.7G;14%;
14:32:35;15/May/2020;94.6;948.3;292.1;345.5;30G;3.7G;14%;
14:32:35;15/May/2020;92.0;948.3;290.8;346.9;30G;3.7G;14%;
14:32:36;15/May/2020;88.2;948.3;291.2;346.5;30G;3.7G;14%;
14:32:36;15/May/2020;92.7;948.3;291.3;346.3;30G;3.7G;14%;
14:32:36;15/May/2020;89.0;948.3;291.7;346.0;30G;3.7G;14%;
14:32:37;15/May/2020;27.6;948.3;291.6;346.1;30G;3.7G;14%;
14:32:37;15/May/2020;28.2;948.3;291.2;346.5;30G;3.7G;14%;
14:32:38;15/May/2020;26.3;948.3;291.0;346.7;30G;3.7G;14%;
14:32:38;15/May/2020;28.2;948.3;291.4;346.2;30G;3.7G;14%;
14:32:38;15/May/2020;26.3;948.3;291.7;345.9;30G;3.7G;14%;
14:32:39;15/May/2020;35.4;948.3;291.8;345.9;30G;3.7G;14%;
14:32:39;15/May/2020;28.0;948.3;291.8;345.9;30G;3.7G;14%;
14:32:39;15/May/2020;27.0;948.3;291.9;345.7;30G;3.7G;14%;
14:32:40;15/May/2020;31.2;948.3;292.0;345.6;30G;3.7G;14%;
14:32:40;15/May/2020;26.0;948.3;291.8;345.8;30G;3.7G;14%;
14:32:41;15/May/2020;28.9;948.3;291.9;345.7;30G;3.7G;14%;
14:32:41;15/May/2020;28.8;948.3;291.7;345.9;30G;3.7G;14%;
14:32:41;15/May/2020;26.7;948.3;292.0;345.6;30G;3.7G;14%;
14:32:42;15/May/2020;25.0;948.3;291.7;345.9;30G;3.7G;14%;
14:32:42;15/May/2020;93.3;948.3;293.7;343.9;30G;3.7G;14%;
14:32:43;15/May/2020;90.6;948.3;293.9;343.7;30G;3.7G;14%;
14:32:43;15/May/2020;95.0;948.3;293.3;344.3;30G;3.7G;14%;
14:32:44;15/May/2020;91.6;948.3;292.5;345.1;30G;3.7G;14%;
14:32:44;15/May/2020;90.5;948.3;292.5;345.1;30G;3.7G;14%;
14:32:44;15/May/2020;93.5;948.3;292.9;344.8;30G;3.7G;14%;
14:32:45;15/May/2020;89.0;948.3;292.8;344.9;30G;3.7G;14%;
14:32:45;15/May/2020;89.0;948.3;292.7;345.0;30G;3.7G;14%;
14:32:46;15/May/2020;33.3;948.3;292.8;344.8;30G;3.7G;14%;
14:32:46;15/May/2020;29.5;948.3;292.9;344.7;30G;3.7G;14%;
14:32:47;15/May/2020;28.0;948.3;293.2;344.4;30G;3.7G;14%;
14:32:47;15/May/2020;25.7;948.3;292.8;344.8;30G;3.7G;14%;
14:32:47;15/May/2020;25.3;948.3;292.9;344.7;30G;3.7G;14%;
14:32:48;15/May/2020;29.5;948.3;292.4;345.3;30G;3.7G;14%;
14:32:48;15/May/2020;28.6;948.3;292.9;344.7;30G;3.7G;14%;
14:32:48;15/May/2020;28.6;948.3;293.5;344.1;30G;3.7G;14%;
14:32:49;15/May/2020;25.6;948.3;293.2;344.4;30G;3.7G;14%;
14:32:49;15/May/2020;26.9;948.3;293.2;344.4;30G;3.7G;14%;
14:32:50;15/May/2020;30.7;948.3;293.4;344.2;30G;3.7G;14%;
14:32:50;15/May/2020;38.0;948.3;293.1;344.5;30G;3.7G;14%;
14:32:50;15/May/2020;90.3;948.3;293.0;344.6;30G;3.7G;14%;
14:32:51;15/May/2020;89.6;948.3;293.7;343.9;30G;3.7G;14%;
14:32:51;15/May/2020;95.7;948.3;294.2;343.4;30G;3.7G;14%;
14:32:52;15/May/2020;91.7;948.3;293.5;344.1;30G;3.7G;14%;
14:32:52;15/May/2020;91.0;948.3;293.2;344.4;30G;3.7G;14%;
14:32:53;15/May/2020;92.0;948.3;293.0;344.6;30G;3.7G;14%;
14:32:53;15/May/2020;58.4;948.3;293.0;344.5;30G;3.7G;14%;
14:32:53;15/May/2020;26.0;948.3;293.3;344.3;30G;3.7G;14%;
14:32:54;15/May/2020;28.2;948.3;293.2;344.4;30G;3.7G;14%;
14:32:54;15/May/2020;28.8;948.3;292.8;344.7;30G;3.7G;14%;
14:32:55;15/May/2020;25.0;948.3;292.8;344.8;30G;3.7G;14%;
14:32:55;15/May/2020;26.9;948.3;293.2;344.4;30G;3.7G;14%;
14:32:55;15/May/2020;27.3;948.3;292.3;345.3;30G;3.7G;14%;
14:32:56;15/May/2020;27.3;948.3;292.4;345.2;30G;3.7G;14%;
14:32:56;15/May/2020;48.8;948.3;292.5;345.0;30G;3.7G;14%;
14:32:56;15/May/2020;91.3;948.3;297.8;339.8;30G;3.7G;14%;
14:32:57;15/May/2020;94.3;948.3;299.7;337.9;30G;3.7G;14%;
14:32:57;15/May/2020;92.7;948.3;298.7;338.9;30G;3.7G;14%;
14:32:58;15/May/2020;85.6;948.3;298.8;338.8;30G;3.7G;14%;
14:32:58;15/May/2020;82.8;948.3;297.3;340.3;30G;3.7G;14%;
14:32:59;15/May/2020;31.2;948.3;296.6;341.0;30G;3.7G;14%;
14:32:59;15/May/2020;27.3;948.3;296.4;341.1;30G;3.7G;14%;
14:32:59;15/May/2020;28.2;948.3;296.5;341.1;30G;3.7G;14%;
14:33:00;15/May/2020;28.9;948.3;296.5;341.1;30G;3.7G;14%;
14:33:00;15/May/2020;26.3;948.3;296.5;341.0;30G;3.7G;14%;
14:33:01;15/May/2020;26.9;948.3;296.6;341.0;30G;3.7G;14%;
14:33:01;15/May/2020;27.6;948.3;296.5;341.1;30G;3.7G;14%;
14:33:01;15/May/2020;92.5;948.3;296.7;340.8;30G;3.7G;14%;
14:33:02;15/May/2020;90.6;948.3;296.6;340.7;30G;3.7G;14%;
14:33:02;15/May/2020;95.0;948.3;297.0;340.3;30G;3.7G;14%;
14:33:03;15/May/2020;83.1;948.3;296.8;340.5;30G;3.7G;14%;
14:33:03;15/May/2020;28.9;948.3;296.3;341.0;30G;3.7G;14%;
14:33:04;15/May/2020;26.0;948.3;296.6;340.7;30G;3.7G;14%;
14:33:04;15/May/2020;30.7;948.3;296.8;340.5;30G;3.7G;14%;
14:33:04;15/May/2020;29.6;948.3;297.4;339.9;30G;3.7G;14%;
14:33:05;15/May/2020;28.2;948.3;297.4;339.9;30G;3.7G;14%;
14:33:05;15/May/2020;27.6;948.3;297.4;339.9;30G;3.7G;14%;
14:33:05;15/May/2020;71.1;948.3;295.3;342.0;30G;3.7G;14%;
14:33:06;15/May/2020;94.2;948.3;295.1;342.2;30G;3.7G;14%;
14:33:06;15/May/2020;91.7;948.3;294.9;342.4;30G;3.7G;14%;
14:33:07;15/May/2020;41.8;948.3;295.2;342.1;30G;3.7G;14%;
14:33:07;15/May/2020;27.3;948.3;294.6;342.6;30G;3.7G;14%;
14:33:08;15/May/2020;29.9;948.3;294.9;342.3;30G;3.7G;14%;
14:33:08;15/May/2020;26.6;948.3;295.1;342.1;30G;3.7G;14%;
14:33:08;15/May/2020;36.8;948.3;295.1;342.2;30G;3.7G;14%;
14:33:09;15/May/2020;26.7;948.3;295.2;342.1;30G;3.7G;14%;
14:33:09;15/May/2020;89.7;948.3;295.1;342.2;30G;3.7G;14%;
14:33:09;15/May/2020;94.9;948.3;295.5;341.8;30G;3.7G;14%;
14:33:10;15/May/2020;91.4;948.3;295.4;341.8;30G;3.7G;14%;
14:33:10;15/May/2020;48.2;948.3;294.7;342.5;30G;3.7G;14%;
14:33:11;15/May/2020;28.6;948.3;295.1;342.2;30G;3.7G;14%;
14:33:11;15/May/2020;27.3;948.3;294.8;342.5;30G;3.7G;14%;
14:33:11;15/May/2020;28.6;948.3;294.8;342.4;30G;3.7G;14%;
