time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
17:38:53;16/May/2020;20.8;948.3;227.1;361.8;30G;3.7G;14%;
17:38:53;16/May/2020;25.0;948.3;234.5;354.4;30G;3.7G;14%;
17:38:54;16/May/2020;33.8;948.3;235.0;353.9;30G;3.7G;14%;
17:38:54;16/May/2020;28.0;948.3;235.0;353.9;30G;3.7G;14%;
17:38:55;16/May/2020;26.3;948.3;235.0;353.9;30G;3.7G;14%;
17:38:55;16/May/2020;25.0;948.3;235.1;353.7;30G;3.7G;14%;
17:38:55;16/May/2020;25.3;948.3;235.6;353.3;30G;3.7G;14%;
17:38:56;16/May/2020;27.6;948.3;236.6;352.3;30G;3.7G;14%;
17:38:56;16/May/2020;25.3;948.3;236.3;352.5;30G;3.7G;14%;
17:38:56;16/May/2020;29.9;948.3;236.6;352.3;30G;3.7G;14%;
17:38:57;16/May/2020;38.7;948.3;238.6;350.2;30G;3.7G;14%;
17:38:57;16/May/2020;30.3;948.3;244.2;344.6;30G;3.7G;14%;
17:38:57;16/May/2020;26.7;948.3;244.9;344.0;30G;3.7G;14%;
17:38:58;16/May/2020;29.3;948.3;245.2;343.6;30G;3.7G;14%;
17:38:58;16/May/2020;27.6;948.3;245.5;343.3;30G;3.7G;14%;
17:38:58;16/May/2020;27.6;948.3;245.5;343.3;30G;3.7G;14%;
17:38:59;16/May/2020;28.6;948.3;245.7;343.1;30G;3.7G;14%;
17:38:59;16/May/2020;25.3;948.3;245.8;343.0;30G;3.7G;14%;
17:39:00;16/May/2020;26.3;948.3;245.5;343.3;30G;3.7G;14%;
17:39:00;16/May/2020;28.9;948.3;246.0;342.8;30G;3.7G;14%;
17:39:00;16/May/2020;30.8;948.3;239.5;349.2;30G;3.7G;14%;
17:39:01;16/May/2020;46.1;948.3;256.6;332.1;30G;3.7G;14%;
17:39:01;16/May/2020;27.6;948.3;254.1;334.6;30G;3.7G;14%;
17:39:01;16/May/2020;25.0;948.3;253.9;334.9;30G;3.7G;14%;
17:39:02;16/May/2020;29.3;948.3;254.6;334.2;30G;3.7G;14%;
17:39:02;16/May/2020;28.9;948.3;254.6;334.2;30G;3.7G;14%;
17:39:02;16/May/2020;27.6;948.3;254.4;334.4;30G;3.7G;14%;
17:39:03;16/May/2020;27.6;948.3;254.8;334.0;30G;3.7G;14%;
17:39:03;16/May/2020;26.3;948.3;254.6;334.2;30G;3.7G;14%;
17:39:04;16/May/2020;27.6;948.3;254.6;334.2;30G;3.7G;14%;
17:39:04;16/May/2020;27.6;948.3;248.8;340.0;30G;3.7G;14%;
17:39:04;16/May/2020;45.2;948.3;263.9;324.9;30G;3.7G;14%;
17:39:05;16/May/2020;26.3;948.3;263.2;325.5;30G;3.7G;14%;
17:39:05;16/May/2020;28.0;948.3;263.0;325.8;30G;3.7G;14%;
17:39:05;16/May/2020;25.0;948.3;263.0;325.8;30G;3.7G;14%;
17:39:06;16/May/2020;28.8;948.3;263.5;325.3;30G;3.7G;14%;
17:39:06;16/May/2020;27.6;948.3;263.3;325.5;30G;3.7G;14%;
17:39:06;16/May/2020;26.9;948.3;264.0;324.9;30G;3.7G;14%;
17:39:07;16/May/2020;28.2;948.3;264.3;324.5;30G;3.7G;14%;
17:39:07;16/May/2020;29.3;948.3;264.0;324.8;30G;3.7G;14%;
17:39:08;16/May/2020;26.7;948.3;261.8;327.0;30G;3.7G;14%;
17:39:08;16/May/2020;64.6;948.3;262.9;325.9;30G;3.7G;14%;
17:39:08;16/May/2020;78.2;948.3;274.1;314.7;30G;3.7G;14%;
17:39:09;16/May/2020;53.2;948.3;274.5;314.3;30G;3.7G;14%;
17:39:09;16/May/2020;38.8;948.3;274.7;314.1;30G;3.7G;14%;
17:39:09;16/May/2020;27.6;948.3;275.0;313.8;30G;3.7G;14%;
17:39:10;16/May/2020;31.2;948.3;275.4;313.4;30G;3.7G;14%;
17:39:10;16/May/2020;25.3;948.3;275.7;313.1;30G;3.7G;14%;
17:39:11;16/May/2020;28.2;948.3;276.1;312.7;30G;3.7G;14%;
17:39:11;16/May/2020;31.6;948.3;276.7;312.1;30G;3.7G;14%;
17:39:11;16/May/2020;26.9;948.3;276.5;312.3;30G;3.7G;14%;
17:39:12;16/May/2020;25.6;948.3;270.0;318.8;30G;3.7G;14%;
17:39:12;16/May/2020;87.0;948.3;293.6;295.2;30G;3.7G;14%;
17:39:12;16/May/2020;93.1;948.3;293.7;295.1;30G;3.7G;14%;
17:39:13;16/May/2020;96.0;948.3;293.3;295.5;30G;3.7G;14%;
17:39:13;16/May/2020;92.0;948.3;297.1;291.7;30G;3.7G;14%;
17:39:14;16/May/2020;91.0;948.3;297.1;291.6;30G;3.7G;14%;
17:39:14;16/May/2020;90.9;948.3;295.6;293.2;30G;3.7G;14%;
17:39:15;16/May/2020;93.5;948.3;295.7;293.1;30G;3.7G;14%;
17:39:15;16/May/2020;96.7;948.3;296.0;292.8;30G;3.7G;14%;
17:39:16;16/May/2020;91.3;948.3;296.7;292.1;30G;3.7G;14%;
17:39:16;16/May/2020;87.9;948.3;296.5;292.3;30G;3.7G;14%;
17:39:16;16/May/2020;90.9;948.3;296.6;292.2;30G;3.7G;14%;
17:39:17;16/May/2020;88.2;948.3;296.7;292.1;30G;3.7G;14%;
17:39:17;16/May/2020;93.0;948.3;296.6;292.2;30G;3.7G;14%;
17:39:18;16/May/2020;86.4;948.3;297.8;291.0;30G;3.7G;14%;
17:39:18;16/May/2020;92.0;948.3;297.9;290.9;30G;3.7G;14%;
17:39:19;16/May/2020;91.7;948.3;297.8;291.0;30G;3.7G;14%;
17:39:19;16/May/2020;84.9;948.3;296.7;292.1;30G;3.7G;14%;
17:39:20;16/May/2020;30.8;948.3;296.7;292.0;30G;3.7G;14%;
17:39:20;16/May/2020;29.5;948.3;296.5;292.2;30G;3.7G;14%;
17:39:20;16/May/2020;26.3;948.3;296.3;292.4;30G;3.7G;14%;
17:39:21;16/May/2020;32.0;948.3;296.0;292.8;30G;3.7G;14%;
17:39:21;16/May/2020;24.7;948.3;296.3;292.5;30G;3.7G;14%;
17:39:22;16/May/2020;29.3;948.3;296.5;292.2;30G;3.7G;14%;
17:39:22;16/May/2020;27.0;948.3;296.0;292.7;30G;3.7G;14%;
17:39:22;16/May/2020;25.0;948.3;296.3;292.4;30G;3.7G;14%;
17:39:23;16/May/2020;25.3;948.3;296.8;291.9;30G;3.7G;14%;
17:39:23;16/May/2020;29.9;948.3;296.9;291.9;30G;3.7G;14%;
17:39:23;16/May/2020;26.7;948.3;297.0;291.8;30G;3.7G;14%;
17:39:24;16/May/2020;29.5;948.3;296.9;291.8;30G;3.7G;14%;
17:39:24;16/May/2020;28.2;948.3;297.2;291.5;30G;3.7G;14%;
17:39:25;16/May/2020;26.6;948.3;296.1;292.6;30G;3.7G;14%;
17:39:25;16/May/2020;42.5;948.3;296.1;292.6;30G;3.7G;14%;
17:39:25;16/May/2020;24.7;948.3;295.9;292.8;30G;3.7G;14%;
17:39:26;16/May/2020;37.3;948.3;296.7;292.0;30G;3.7G;14%;
17:39:26;16/May/2020;27.8;948.3;296.7;292.0;30G;3.7G;14%;
17:39:26;16/May/2020;48.1;948.3;296.7;292.0;30G;3.7G;14%;
17:39:27;16/May/2020;26.9;948.3;296.8;291.9;30G;3.7G;14%;
17:39:27;16/May/2020;28.8;948.3;296.9;291.8;30G;3.7G;14%;
17:39:28;16/May/2020;65.6;948.3;297.0;291.7;30G;3.7G;14%;
17:39:28;16/May/2020;91.3;948.3;300.2;288.5;30G;3.7G;14%;
17:39:28;16/May/2020;90.6;948.3;300.3;288.4;30G;3.7G;14%;
17:39:29;16/May/2020;95.0;948.3;299.9;288.8;30G;3.7G;14%;
17:39:29;16/May/2020;92.4;948.3;300.6;288.0;30G;3.7G;14%;
