time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
21:16:15;11/May/2020;27.8;948.3;214.4;464.4;30G;3.7G;13%;
21:16:15;11/May/2020;28.0;948.3;207.8;471.0;30G;3.7G;13%;
21:16:16;11/May/2020;41.5;948.3;224.1;452.6;30G;3.7G;13%;
21:16:16;11/May/2020;23.7;948.3;221.5;454.9;30G;3.7G;13%;
21:16:16;11/May/2020;26.3;948.3;222.0;454.3;30G;3.7G;13%;
21:16:17;11/May/2020;26.7;948.3;222.3;454.0;30G;3.7G;13%;
21:16:17;11/May/2020;27.6;948.3;222.6;453.7;30G;3.7G;13%;
21:16:17;11/May/2020;26.7;948.3;222.8;453.5;30G;3.7G;13%;
21:16:18;11/May/2020;26.3;948.3;223.6;452.7;30G;3.7G;13%;
21:16:18;11/May/2020;25.3;948.3;223.7;452.6;30G;3.7G;13%;
21:16:18;11/May/2020;30.4;948.3;224.1;452.2;30G;3.7G;13%;
21:16:19;11/May/2020;27.6;948.3;217.6;458.7;30G;3.7G;13%;
21:16:19;11/May/2020;41.2;948.3;234.1;442.2;30G;3.7G;13%;
21:16:20;11/May/2020;30.3;948.3;232.2;444.0;30G;3.7G;13%;
21:16:20;11/May/2020;25.0;948.3;232.4;443.8;30G;3.7G;13%;
21:16:20;11/May/2020;27.6;948.3;232.7;443.5;30G;3.7G;13%;
21:16:21;11/May/2020;28.9;948.3;232.4;443.9;30G;3.7G;13%;
21:16:21;11/May/2020;25.3;948.3;232.4;443.8;30G;3.7G;13%;
21:16:21;11/May/2020;26.3;948.3;233.5;442.7;30G;3.7G;13%;
21:16:22;11/May/2020;27.6;948.3;233.3;443.0;30G;3.7G;13%;
21:16:22;11/May/2020;26.3;948.3;233.5;442.8;30G;3.7G;13%;
21:16:22;11/May/2020;26.3;948.3;226.9;449.3;30G;3.7G;13%;
21:16:23;11/May/2020;48.8;948.3;244.8;427.2;30G;3.7G;13%;
21:16:23;11/May/2020;92.6;948.3;260.4;411.0;30G;3.7G;13%;
21:16:24;11/May/2020;94.5;948.3;259.7;411.8;30G;3.7G;13%;
21:16:24;11/May/2020;95.7;948.3;259.4;411.7;30G;3.7G;13%;
21:16:25;11/May/2020;51.3;948.3;258.7;412.5;30G;3.7G;13%;
21:16:25;11/May/2020;52.6;948.3;258.4;412.7;30G;3.7G;13%;
21:16:25;11/May/2020;54.3;948.3;258.5;412.7;30G;3.7G;13%;
21:16:26;11/May/2020;56.4;948.3;258.3;412.7;30G;3.7G;13%;
21:16:26;11/May/2020;49.4;948.3;259.3;411.7;30G;3.7G;13%;
21:16:27;11/May/2020;51.3;948.3;259.3;411.7;30G;3.7G;13%;
21:16:27;11/May/2020;40.3;948.3;259.3;411.7;30G;3.7G;13%;
21:16:27;11/May/2020;26.6;948.3;257.2;413.8;30G;3.7G;13%;
21:16:28;11/May/2020;42.1;948.3;266.4;404.5;30G;3.7G;13%;
21:16:28;11/May/2020;27.6;948.3;268.7;402.3;30G;3.7G;13%;
21:16:28;11/May/2020;27.6;948.3;268.3;402.7;30G;3.7G;13%;
21:16:29;11/May/2020;27.6;948.3;268.2;402.7;30G;3.7G;13%;
21:16:29;11/May/2020;28.0;948.3;268.7;402.2;30G;3.7G;13%;
21:16:29;11/May/2020;26.3;948.3;268.6;402.3;30G;3.7G;13%;
21:16:30;11/May/2020;27.6;948.3;268.5;402.4;30G;3.7G;13%;
21:16:30;11/May/2020;27.6;948.3;268.9;402.0;30G;3.7G;13%;
21:16:31;11/May/2020;25.0;948.3;269.4;401.6;30G;3.7G;13%;
21:16:31;11/May/2020;26.3;948.3;269.2;401.8;30G;3.7G;13%;
