time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
17:59:25;13/May/2020;10.5;948.3;196.6;482.2;30G;3.7G;14%;
17:59:25;13/May/2020;25.0;948.3;205.3;473.5;30G;3.7G;14%;
17:59:25;13/May/2020;25.3;948.3;213.7;465.1;30G;3.7G;14%;
17:59:26;13/May/2020;29.7;948.3;213.8;464.5;30G;3.7G;14%;
17:59:26;13/May/2020;28.0;948.3;214.3;464.0;30G;3.7G;14%;
17:59:27;13/May/2020;26.3;948.3;214.5;463.8;30G;3.7G;14%;
17:59:27;13/May/2020;26.3;948.3;214.9;463.3;30G;3.7G;14%;
17:59:27;13/May/2020;26.0;948.3;215.2;463.0;30G;3.7G;14%;
17:59:28;13/May/2020;27.6;948.3;214.9;463.3;30G;3.7G;14%;
17:59:28;13/May/2020;29.3;948.3;214.8;463.5;30G;3.7G;14%;
17:59:28;13/May/2020;26.3;948.3;215.1;463.2;30G;3.7G;14%;
17:59:29;13/May/2020;26.7;948.3;208.8;469.5;30G;3.7G;14%;
17:59:29;13/May/2020;38.0;948.3;225.3;451.3;30G;3.7G;14%;
17:59:29;13/May/2020;26.0;948.3;222.7;453.1;30G;3.7G;14%;
17:59:30;13/May/2020;28.9;948.3;223.2;452.6;30G;3.7G;14%;
17:59:30;13/May/2020;25.3;948.3;223.5;452.3;30G;3.7G;14%;
17:59:30;13/May/2020;28.0;948.3;223.7;452.1;30G;3.7G;14%;
17:59:31;13/May/2020;29.3;948.3;224.0;451.8;30G;3.7G;14%;
17:59:31;13/May/2020;30.3;948.3;224.5;451.3;30G;3.7G;14%;
17:59:32;13/May/2020;26.7;948.3;224.4;451.3;30G;3.7G;14%;
17:59:32;13/May/2020;30.8;948.3;224.2;451.6;30G;3.7G;14%;
17:59:32;13/May/2020;25.3;948.3;218.4;457.3;30G;3.7G;14%;
17:59:33;13/May/2020;44.7;948.3;235.5;440.2;30G;3.7G;14%;
17:59:33;13/May/2020;25.3;948.3;232.8;442.9;30G;3.7G;14%;
17:59:33;13/May/2020;26.3;948.3;232.6;443.1;30G;3.7G;14%;
17:59:34;13/May/2020;28.9;948.3;232.8;442.9;30G;3.7G;14%;
17:59:34;13/May/2020;24.7;948.3;232.6;443.1;30G;3.7G;14%;
17:59:34;13/May/2020;26.7;948.3;232.8;442.9;30G;3.7G;14%;
17:59:35;13/May/2020;32.4;948.3;233.3;442.4;30G;3.7G;14%;
17:59:35;13/May/2020;25.7;948.3;233.8;441.9;30G;3.7G;14%;
17:59:35;13/May/2020;27.6;948.3;233.6;442.1;30G;3.7G;14%;
17:59:36;13/May/2020;32.0;948.3;227.4;448.3;30G;3.7G;14%;
17:59:36;13/May/2020;46.8;948.3;243.0;432.7;30G;3.7G;14%;
17:59:37;13/May/2020;28.0;948.3;243.0;432.7;30G;3.7G;14%;
17:59:37;13/May/2020;26.7;948.3;242.2;433.5;30G;3.7G;14%;
17:59:37;13/May/2020;26.7;948.3;241.9;433.7;30G;3.7G;14%;
17:59:38;13/May/2020;26.7;948.3;242.1;433.6;30G;3.7G;14%;
17:59:38;13/May/2020;28.0;948.3;241.9;433.7;30G;3.7G;14%;
17:59:38;13/May/2020;24.0;948.3;242.5;433.2;30G;3.7G;14%;
