time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
19:54:11;12/May/2020;27.6;948.3;215.4;332.7;30G;3.7G;13%;
19:54:12;12/May/2020;26.7;948.3;216.6;331.4;30G;3.7G;13%;
19:54:12;12/May/2020;27.6;948.3;215.7;332.3;30G;3.7G;13%;
19:54:13;12/May/2020;40.8;948.3;220.5;327.5;30G;3.7G;13%;
19:54:13;12/May/2020;32.0;948.3;224.1;321.4;30G;3.7G;13%;
19:54:13;12/May/2020;27.0;948.3;224.9;320.6;30G;3.7G;13%;
19:54:14;12/May/2020;31.1;948.3;224.9;320.6;30G;3.7G;13%;
19:54:14;12/May/2020;26.3;948.3;225.1;320.4;30G;3.7G;13%;
19:54:14;12/May/2020;26.3;948.3;224.9;320.6;30G;3.7G;13%;
19:54:15;12/May/2020;30.7;948.3;225.3;320.3;30G;3.7G;13%;
19:54:15;12/May/2020;24.7;948.3;226.3;319.2;30G;3.7G;13%;
19:54:15;12/May/2020;25.3;948.3;226.3;319.2;30G;3.7G;13%;
19:54:16;12/May/2020;25.3;948.3;226.0;319.5;30G;3.7G;13%;
19:54:16;12/May/2020;24.7;948.3;220.0;325.4;30G;3.7G;13%;
19:54:16;12/May/2020;42.1;948.3;236.1;309.4;30G;3.7G;13%;
19:54:17;12/May/2020;28.0;948.3;234.8;310.7;30G;3.7G;13%;
19:54:17;12/May/2020;26.7;948.3;234.6;310.9;30G;3.7G;13%;
19:54:18;12/May/2020;26.3;948.3;234.6;310.9;30G;3.7G;13%;
19:54:18;12/May/2020;26.7;948.3;234.6;310.9;30G;3.7G;13%;
19:54:18;12/May/2020;26.7;948.3;234.7;310.8;30G;3.7G;13%;
19:54:19;12/May/2020;28.9;948.3;235.3;310.2;30G;3.7G;13%;
19:54:19;12/May/2020;26.7;948.3;235.7;309.8;30G;3.7G;13%;
19:54:19;12/May/2020;26.3;948.3;235.6;309.9;30G;3.7G;13%;
19:54:20;12/May/2020;32.0;948.3;229.6;315.9;30G;3.7G;13%;
19:54:20;12/May/2020;48.7;948.3;245.4;300.1;30G;3.7G;13%;
19:54:20;12/May/2020;24.7;948.3;243.8;301.7;30G;3.7G;13%;
19:54:21;12/May/2020;26.7;948.3;243.7;301.8;30G;3.7G;13%;
19:54:21;12/May/2020;28.9;948.3;243.6;301.9;30G;3.7G;13%;
19:54:22;12/May/2020;29.3;948.3;243.7;301.8;30G;3.7G;13%;
19:54:22;12/May/2020;26.0;948.3;244.0;301.5;30G;3.7G;13%;
