time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
13:37:10;12/May/2020;18.2;948.3;215.5;463.7;30G;3.7G;13%;
13:37:10;12/May/2020;26.7;948.3;213.6;465.6;30G;3.7G;13%;
13:37:11;12/May/2020;24.3;948.3;213.4;465.4;30G;3.7G;13%;
13:37:11;12/May/2020;26.3;948.3;213.3;465.4;30G;3.7G;13%;
13:37:11;12/May/2020;30.3;948.3;213.6;465.1;30G;3.7G;13%;
13:37:12;12/May/2020;28.0;948.3;213.4;465.4;30G;3.7G;13%;
13:37:12;12/May/2020;26.7;948.3;215.4;463.3;30G;3.7G;13%;
13:37:12;12/May/2020;30.3;948.3;215.2;463.5;30G;3.7G;13%;
13:37:13;12/May/2020;28.0;948.3;215.5;463.2;30G;3.7G;13%;
13:37:13;12/May/2020;27.6;948.3;212.7;466.0;30G;3.7G;13%;
13:37:14;12/May/2020;44.0;948.3;223.7;454.9;30G;3.7G;13%;
13:37:14;12/May/2020;34.2;948.3;221.9;454.4;30G;3.7G;13%;
13:37:14;12/May/2020;27.6;948.3;222.8;453.4;30G;3.7G;13%;
13:37:15;12/May/2020;28.0;948.3;223.8;452.4;30G;3.7G;13%;
13:37:15;12/May/2020;25.3;948.3;223.6;452.7;30G;3.7G;13%;
13:37:15;12/May/2020;25.3;948.3;223.3;452.9;30G;3.7G;13%;
13:37:16;12/May/2020;28.0;948.3;223.9;452.3;30G;3.7G;13%;
13:37:16;12/May/2020;25.7;948.3;223.9;452.3;30G;3.7G;13%;
13:37:16;12/May/2020;33.3;948.3;224.1;452.1;30G;3.7G;13%;
13:37:17;12/May/2020;26.7;948.3;222.2;454.0;30G;3.7G;13%;
13:37:17;12/May/2020;42.3;948.3;231.2;445.1;30G;3.7G;13%;
13:37:17;12/May/2020;29.3;948.3;232.7;443.5;30G;3.7G;13%;
13:37:18;12/May/2020;28.2;948.3;233.3;442.9;30G;3.7G;13%;
13:37:18;12/May/2020;25.0;948.3;233.0;443.2;30G;3.7G;13%;
13:37:19;12/May/2020;26.3;948.3;233.2;443.0;30G;3.7G;13%;
13:37:19;12/May/2020;26.3;948.3;233.3;442.8;30G;3.7G;13%;
13:37:19;12/May/2020;28.9;948.3;233.8;442.4;30G;3.7G;13%;
13:37:20;12/May/2020;28.0;948.3;233.8;442.4;30G;3.7G;13%;
13:37:20;12/May/2020;26.3;948.3;234.1;442.1;30G;3.7G;13%;
13:37:20;12/May/2020;24.0;948.3;231.5;444.6;30G;3.7G;13%;
13:37:21;12/May/2020;37.3;948.3;239.6;436.5;30G;3.7G;13%;
13:37:21;12/May/2020;28.0;948.3;241.9;434.2;30G;3.7G;13%;
13:37:21;12/May/2020;29.3;948.3;242.7;433.5;30G;3.7G;13%;
13:37:22;12/May/2020;27.6;948.3;242.7;433.5;30G;3.7G;13%;
13:37:22;12/May/2020;26.7;948.3;242.6;433.5;30G;3.7G;13%;
13:37:23;12/May/2020;30.3;948.3;242.6;433.6;30G;3.7G;13%;
13:37:23;12/May/2020;26.7;948.3;242.8;433.3;30G;3.7G;13%;
13:37:23;12/May/2020;29.3;948.3;243.1;433.1;30G;3.7G;13%;
13:37:24;12/May/2020;25.3;948.3;243.1;433.1;30G;3.7G;13%;
13:37:24;12/May/2020;24.0;948.3;240.7;435.5;30G;3.7G;13%;
13:37:24;12/May/2020;47.5;948.3;247.0;426.7;30G;3.7G;13%;
13:37:25;12/May/2020;73.8;948.3;277.9;393.5;30G;3.7G;13%;
13:37:25;12/May/2020;96.7;948.3;278.5;392.9;30G;3.7G;13%;
13:37:26;12/May/2020;96.7;948.3;278.8;392.5;30G;3.7G;13%;
13:37:26;12/May/2020;90.2;948.3;280.1;390.9;30G;3.7G;13%;
13:37:26;12/May/2020;92.6;948.3;281.7;389.4;30G;3.7G;13%;
13:37:27;12/May/2020;92.4;948.3;282.9;388.2;30G;3.7G;13%;
13:37:27;12/May/2020;93.5;948.3;281.6;389.5;30G;3.7G;13%;
13:37:28;12/May/2020;99.0;948.3;278.1;393.0;30G;3.7G;13%;
13:37:28;12/May/2020;83.3;948.3;278.2;392.9;30G;3.7G;13%;
13:37:29;12/May/2020;50.6;948.3;277.7;393.4;30G;3.7G;13%;
13:37:29;12/May/2020;55.0;948.3;278.3;392.8;30G;3.7G;13%;
13:37:29;12/May/2020;54.3;948.3;278.8;392.3;30G;3.7G;13%;
13:37:30;12/May/2020;51.9;948.3;275.4;395.5;30G;3.7G;13%;
