time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
17:01:10;13/May/2020;30.0;948.3;213.1;465.3;30G;3.7G;13%;
17:01:11;13/May/2020;26.3;948.3;213.6;464.7;30G;3.7G;13%;
17:01:11;13/May/2020;28.2;948.3;213.9;464.4;30G;3.7G;13%;
17:01:11;13/May/2020;25.3;948.3;213.9;464.4;30G;3.7G;13%;
17:01:12;13/May/2020;26.3;948.3;213.9;464.3;30G;3.7G;13%;
17:01:12;13/May/2020;26.3;948.3;215.8;462.5;30G;3.7G;13%;
17:01:13;13/May/2020;28.0;948.3;215.7;462.5;30G;3.7G;13%;
17:01:13;13/May/2020;24.7;948.3;215.5;462.8;30G;3.7G;13%;
17:01:13;13/May/2020;37.8;948.3;214.3;463.9;30G;3.7G;13%;
17:01:14;13/May/2020;36.5;948.3;222.9;452.9;30G;3.7G;13%;
17:01:14;13/May/2020;28.0;948.3;223.4;452.4;30G;3.7G;13%;
17:01:14;13/May/2020;28.9;948.3;223.2;452.6;30G;3.7G;13%;
17:01:15;13/May/2020;26.7;948.3;223.4;452.4;30G;3.7G;13%;
17:01:15;13/May/2020;25.3;948.3;223.9;451.8;30G;3.7G;13%;
17:01:15;13/May/2020;30.3;948.3;224.1;451.6;30G;3.7G;13%;
17:01:16;13/May/2020;26.7;948.3;224.9;450.9;30G;3.7G;13%;
17:01:16;13/May/2020;26.7;948.3;224.6;451.1;30G;3.7G;13%;
17:01:17;13/May/2020;27.3;948.3;224.6;451.1;30G;3.7G;13%;
17:01:17;13/May/2020;34.6;948.3;225.2;450.6;30G;3.7G;13%;
17:01:17;13/May/2020;30.3;948.3;233.1;442.7;30G;3.7G;13%;
17:01:18;13/May/2020;27.6;948.3;233.3;442.5;30G;3.7G;13%;
17:01:18;13/May/2020;25.3;948.3;233.2;442.5;30G;3.7G;13%;
17:01:18;13/May/2020;32.1;948.3;233.2;442.5;30G;3.7G;13%;
17:01:19;13/May/2020;28.0;948.3;233.2;442.5;30G;3.7G;13%;
17:01:19;13/May/2020;26.3;948.3;233.2;442.5;30G;3.7G;13%;
17:01:19;13/May/2020;29.2;948.3;234.3;441.5;30G;3.7G;13%;
17:01:20;13/May/2020;26.3;948.3;234.4;441.4;30G;3.7G;13%;
17:01:20;13/May/2020;25.3;948.3;234.3;441.4;30G;3.7G;13%;
17:01:20;13/May/2020;32.0;948.3;232.0;443.7;30G;3.7G;13%;
17:01:21;13/May/2020;35.9;948.3;242.7;433.1;30G;3.7G;13%;
17:01:21;13/May/2020;26.7;948.3;242.5;433.3;30G;3.7G;13%;
17:01:22;13/May/2020;27.0;948.3;242.7;433.1;30G;3.7G;13%;
17:01:22;13/May/2020;25.0;948.3;242.6;433.1;30G;3.7G;13%;
17:01:22;13/May/2020;28.0;948.3;242.9;432.8;30G;3.7G;13%;
17:01:23;13/May/2020;27.6;948.3;242.6;433.2;30G;3.7G;13%;
17:01:23;13/May/2020;27.6;948.3;243.3;432.4;30G;3.7G;13%;
17:01:23;13/May/2020;28.9;948.3;243.9;431.8;30G;3.7G;13%;
