time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
20:31:13;12/May/2020;25.3;948.3;211.2;467.5;30G;3.7G;13%;
20:31:14;12/May/2020;26.7;948.3;211.5;467.2;30G;3.7G;13%;
20:31:14;12/May/2020;28.4;948.3;211.8;466.8;30G;3.7G;13%;
20:31:14;12/May/2020;28.0;948.3;211.8;466.8;30G;3.7G;13%;
20:31:15;12/May/2020;24.7;948.3;213.6;465.0;30G;3.7G;13%;
20:31:15;12/May/2020;30.6;948.3;213.8;464.8;30G;3.7G;13%;
20:31:16;12/May/2020;25.7;948.3;213.8;464.8;30G;3.7G;13%;
20:31:16;12/May/2020;26.7;948.3;207.8;470.8;30G;3.7G;13%;
20:31:16;12/May/2020;49.4;948.3;223.2;455.2;30G;3.7G;13%;
20:31:17;12/May/2020;28.0;948.3;221.2;454.9;30G;3.7G;13%;
20:31:17;12/May/2020;29.3;948.3;221.8;454.2;30G;3.7G;13%;
20:31:17;12/May/2020;29.3;948.3;222.6;453.5;30G;3.7G;13%;
20:31:18;12/May/2020;28.0;948.3;222.6;453.5;30G;3.7G;13%;
20:31:18;12/May/2020;28.0;948.3;222.6;453.4;30G;3.7G;13%;
20:31:18;12/May/2020;26.7;948.3;223.5;452.6;30G;3.7G;13%;
20:31:19;12/May/2020;25.3;948.3;223.7;452.4;30G;3.7G;13%;
20:31:19;12/May/2020;32.9;948.3;223.6;452.5;30G;3.7G;13%;
20:31:20;12/May/2020;28.8;948.3;221.2;454.9;30G;3.7G;13%;
20:31:20;12/May/2020;44.7;948.3;233.0;443.1;30G;3.7G;13%;
20:31:20;12/May/2020;30.3;948.3;231.8;444.3;30G;3.7G;13%;
20:31:21;12/May/2020;28.0;948.3;232.3;443.7;30G;3.7G;13%;
20:31:21;12/May/2020;25.3;948.3;232.1;443.9;30G;3.7G;13%;
20:31:21;12/May/2020;28.9;948.3;232.1;444.0;30G;3.7G;13%;
20:31:22;12/May/2020;27.0;948.3;232.3;443.7;30G;3.7G;13%;
20:31:22;12/May/2020;27.4;948.3;232.3;443.8;30G;3.7G;13%;
20:31:22;12/May/2020;25.0;948.3;233.3;442.8;30G;3.7G;13%;
20:31:23;12/May/2020;27.8;948.3;233.4;442.7;30G;3.7G;13%;
20:31:23;12/May/2020;27.0;948.3;233.2;442.9;30G;3.7G;13%;
20:31:23;12/May/2020;36.8;948.3;235.4;440.7;30G;3.7G;13%;
20:31:24;12/May/2020;30.8;948.3;241.1;435.0;30G;3.7G;13%;
20:31:24;12/May/2020;29.3;948.3;241.2;434.9;30G;3.7G;13%;
20:31:25;12/May/2020;28.0;948.3;241.2;434.9;30G;3.7G;13%;
20:31:25;12/May/2020;28.0;948.3;241.2;434.9;30G;3.7G;13%;
20:31:25;12/May/2020;32.0;948.3;241.4;434.7;30G;3.7G;13%;
20:31:26;12/May/2020;26.7;948.3;241.1;434.9;30G;3.7G;13%;
20:31:26;12/May/2020;26.7;948.3;242.2;433.9;30G;3.7G;13%;
20:31:26;12/May/2020;30.7;948.3;242.0;434.1;30G;3.7G;13%;
20:31:27;12/May/2020;26.7;948.3;242.2;433.9;30G;3.7G;13%;
20:31:27;12/May/2020;34.2;948.3;242.2;432.2;30G;3.7G;13%;
20:31:27;12/May/2020;94.9;948.3;255.4;416.0;30G;3.7G;13%;
20:31:28;12/May/2020;55.1;948.3;252.7;418.3;30G;3.7G;13%;
20:31:28;12/May/2020;53.2;948.3;254.3;416.7;30G;3.7G;13%;
20:31:29;12/May/2020;30.7;948.3;254.3;416.7;30G;3.7G;13%;
20:31:29;12/May/2020;26.7;948.3;254.3;416.7;30G;3.7G;13%;
20:31:29;12/May/2020;30.7;948.3;254.5;416.4;30G;3.7G;13%;
20:31:30;12/May/2020;25.3;948.3;255.6;415.4;30G;3.7G;13%;
20:31:30;12/May/2020;28.9;948.3;255.6;415.4;30G;3.7G;13%;
20:31:30;12/May/2020;25.0;948.3;255.9;415.1;30G;3.7G;13%;
20:31:31;12/May/2020;25.3;948.3;249.1;421.9;30G;3.7G;13%;
20:31:31;12/May/2020;85.9;948.3;268.6;402.3;30G;3.7G;13%;
20:31:32;12/May/2020;92.4;948.3;271.7;399.2;30G;3.7G;13%;
20:31:32;12/May/2020;92.0;948.3;271.4;399.5;30G;3.7G;13%;
20:31:32;12/May/2020;93.0;948.3;278.6;392.3;30G;3.7G;13%;
20:31:33;12/May/2020;93.0;948.3;277.8;393.1;30G;3.7G;13%;
20:31:33;12/May/2020;93.5;948.3;276.4;394.5;30G;3.7G;13%;
20:31:34;12/May/2020;92.0;948.3;276.4;394.5;30G;3.7G;13%;
20:31:34;12/May/2020;92.4;948.3;276.9;393.9;30G;3.7G;13%;
20:31:35;12/May/2020;90.0;948.3;276.9;393.8;30G;3.7G;13%;
20:31:35;12/May/2020;95.2;948.3;276.9;393.8;30G;3.7G;13%;
20:31:36;12/May/2020;93.4;948.3;278.1;392.6;30G;3.7G;13%;
20:31:36;12/May/2020;88.8;948.3;283.3;387.4;30G;3.7G;13%;
20:31:36;12/May/2020;91.3;948.3;283.9;386.9;30G;3.7G;13%;
20:31:37;12/May/2020;87.0;948.3;283.4;387.4;30G;3.7G;13%;
20:31:37;12/May/2020;88.6;948.3;284.1;386.6;30G;3.7G;13%;
20:31:38;12/May/2020;95.2;948.3;287.9;382.8;30G;3.7G;13%;
20:31:38;12/May/2020;90.9;948.3;284.9;385.9;30G;3.7G;13%;
20:31:39;12/May/2020;27.8;948.3;283.9;386.9;30G;3.7G;13%;
