time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
14:15:37;13/May/2020;24.7;948.3;211.6;467.0;30G;3.7G;13%;
14:15:37;13/May/2020;27.6;948.3;211.9;466.5;30G;3.7G;13%;
14:15:38;13/May/2020;27.6;948.3;212.0;466.5;30G;3.7G;13%;
14:15:38;13/May/2020;27.4;948.3;212.2;466.2;30G;3.7G;13%;
14:15:38;13/May/2020;34.2;948.3;214.0;464.4;30G;3.7G;13%;
14:15:39;13/May/2020;25.3;948.3;214.3;464.1;30G;3.7G;13%;
14:15:39;13/May/2020;27.4;948.3;213.8;464.6;30G;3.7G;13%;
14:15:39;13/May/2020;28.9;948.3;208.7;469.8;30G;3.7G;13%;
14:15:40;13/May/2020;36.8;948.3;221.4;455.0;30G;3.7G;13%;
14:15:40;13/May/2020;28.0;948.3;222.0;454.0;30G;3.7G;13%;
14:15:41;13/May/2020;30.4;948.3;222.2;453.7;30G;3.7G;13%;
14:15:41;13/May/2020;24.7;948.3;222.3;453.7;30G;3.7G;13%;
14:15:41;13/May/2020;28.6;948.3;222.6;453.4;30G;3.7G;13%;
14:15:42;13/May/2020;26.3;948.3;222.9;453.1;30G;3.7G;13%;
14:15:42;13/May/2020;25.3;948.3;223.1;452.8;30G;3.7G;13%;
14:15:42;13/May/2020;28.0;948.3;223.4;452.6;30G;3.7G;13%;
14:15:43;13/May/2020;27.4;948.3;223.7;452.3;30G;3.7G;13%;
14:15:43;13/May/2020;30.7;948.3;220.3;455.6;30G;3.7G;13%;
14:15:43;13/May/2020;34.7;948.3;232.0;444.0;30G;3.7G;13%;
14:15:44;13/May/2020;26.3;948.3;231.8;444.2;30G;3.7G;13%;
14:15:44;13/May/2020;26.3;948.3;232.2;443.7;30G;3.7G;13%;
14:15:45;13/May/2020;29.3;948.3;232.0;443.9;30G;3.7G;13%;
14:15:45;13/May/2020;28.0;948.3;232.2;443.7;30G;3.7G;13%;
14:15:45;13/May/2020;28.0;948.3;232.7;443.3;30G;3.7G;13%;
14:15:46;13/May/2020;32.5;948.3;233.2;442.8;30G;3.7G;13%;
14:15:46;13/May/2020;26.7;948.3;232.7;443.3;30G;3.7G;13%;
14:15:46;13/May/2020;28.0;948.3;233.0;443.0;30G;3.7G;13%;
14:15:47;13/May/2020;24.7;948.3;231.2;444.8;30G;3.7G;13%;
14:15:47;13/May/2020;32.9;948.3;240.9;435.0;30G;3.7G;13%;
14:15:47;13/May/2020;28.0;948.3;241.3;434.7;30G;3.7G;13%;
14:15:48;13/May/2020;28.0;948.3;242.1;433.9;30G;3.7G;13%;
14:15:48;13/May/2020;27.6;948.3;242.0;433.9;30G;3.7G;13%;
14:15:48;13/May/2020;32.0;948.3;242.1;433.8;30G;3.7G;13%;
14:15:49;13/May/2020;26.0;948.3;242.3;433.6;30G;3.7G;13%;
14:15:49;13/May/2020;28.0;948.3;242.1;433.8;30G;3.7G;13%;
14:15:50;13/May/2020;27.6;948.3;242.0;433.9;30G;3.7G;13%;
14:15:50;13/May/2020;26.7;948.3;242.3;433.6;30G;3.7G;13%;
14:15:50;13/May/2020;26.3;948.3;235.8;440.1;30G;3.7G;13%;
14:15:51;13/May/2020;57.0;948.3;264.4;406.9;30G;3.7G;13%;
14:15:51;13/May/2020;85.9;948.3;278.9;392.1;30G;3.7G;13%;
14:15:51;13/May/2020;92.2;948.3;279.4;391.6;30G;3.7G;13%;
14:15:52;13/May/2020;94.0;948.3;280.4;390.7;30G;3.7G;13%;
14:15:52;13/May/2020;63.6;948.3;278.6;392.2;30G;3.7G;13%;
14:15:53;13/May/2020;60.5;948.3;278.4;392.2;30G;3.7G;13%;
14:15:53;13/May/2020;52.5;948.3;278.6;392.0;30G;3.7G;13%;
14:15:53;13/May/2020;50.6;948.3;278.6;392.0;30G;3.7G;13%;
14:15:54;13/May/2020;54.9;948.3;280.0;390.6;30G;3.7G;13%;
14:15:54;13/May/2020;53.8;948.3;279.7;391.0;30G;3.7G;13%;
14:15:55;13/May/2020;46.1;948.3;279.9;390.8;30G;3.7G;13%;
14:15:55;13/May/2020;26.3;948.3;272.0;398.7;30G;3.7G;13%;
14:15:55;13/May/2020;84.7;948.3;278.0;392.6;30G;3.7G;13%;
14:15:56;13/May/2020;95.5;948.3;279.5;391.2;30G;3.7G;13%;
14:15:56;13/May/2020;94.4;948.3;279.3;391.4;30G;3.7G;13%;
14:15:57;13/May/2020;90.7;948.3;274.8;395.8;30G;3.7G;13%;
14:15:57;13/May/2020;96.8;948.3;275.3;395.4;30G;3.7G;13%;
14:15:58;13/May/2020;92.4;948.3;274.7;396.0;30G;3.7G;13%;
14:15:58;13/May/2020;90.6;948.3;274.8;395.9;30G;3.7G;13%;
