time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
01:56:55;13/May/2020;27.8;948.3;213.8;464.2;30G;3.7G;13%;
01:56:56;13/May/2020;25.0;948.3;213.9;464.0;30G;3.7G;13%;
01:56:56;13/May/2020;30.4;948.3;214.4;463.6;30G;3.7G;13%;
01:56:56;13/May/2020;25.3;948.3;214.1;463.8;30G;3.7G;13%;
01:56:57;13/May/2020;26.7;948.3;215.7;462.2;30G;3.7G;13%;
01:56:57;13/May/2020;29.3;948.3;216.0;461.9;30G;3.7G;13%;
01:56:58;13/May/2020;26.3;948.3;215.7;462.2;30G;3.7G;13%;
01:56:58;13/May/2020;26.3;948.3;209.8;468.1;30G;3.7G;13%;
01:56:58;13/May/2020;33.3;948.3;222.8;453.0;30G;3.7G;13%;
01:56:59;13/May/2020;26.3;948.3;223.1;452.4;30G;3.7G;13%;
01:56:59;13/May/2020;28.8;948.3;224.4;451.0;30G;3.7G;13%;
01:56:59;13/May/2020;29.3;948.3;224.7;450.8;30G;3.7G;13%;
01:57:00;13/May/2020;26.7;948.3;224.4;451.0;30G;3.7G;13%;
01:57:00;13/May/2020;32.0;948.3;225.0;450.5;30G;3.7G;13%;
01:57:00;13/May/2020;26.7;948.3;225.5;449.9;30G;3.7G;13%;
01:57:01;13/May/2020;26.7;948.3;225.2;450.2;30G;3.7G;13%;
01:57:01;13/May/2020;32.0;948.3;225.0;450.4;30G;3.7G;13%;
01:57:01;13/May/2020;29.3;948.3;219.0;456.4;30G;3.7G;13%;
01:57:02;13/May/2020;45.6;948.3;235.9;439.5;30G;3.7G;13%;
01:57:02;13/May/2020;25.6;948.3;233.4;442.0;30G;3.7G;13%;
01:57:03;13/May/2020;26.7;948.3;233.6;441.8;30G;3.7G;13%;
01:57:03;13/May/2020;26.7;948.3;233.6;441.8;30G;3.7G;13%;
01:57:03;13/May/2020;25.3;948.3;233.8;441.6;30G;3.7G;13%;
01:57:04;13/May/2020;27.0;948.3;233.5;441.9;30G;3.7G;13%;
01:57:04;13/May/2020;29.3;948.3;234.1;441.3;30G;3.7G;13%;
01:57:04;13/May/2020;28.0;948.3;234.4;441.0;30G;3.7G;13%;
01:57:05;13/May/2020;26.3;948.3;234.8;440.6;30G;3.7G;13%;
01:57:05;13/May/2020;31.6;948.3;228.3;447.1;30G;3.7G;13%;
01:57:05;13/May/2020;70.0;948.3;245.5;425.2;30G;3.7G;13%;
01:57:06;13/May/2020;64.0;948.3;243.6;426.7;30G;3.7G;13%;
01:57:06;13/May/2020;53.2;948.3;244.1;426.2;30G;3.7G;13%;
01:57:07;13/May/2020;27.6;948.3;244.6;425.6;30G;3.7G;13%;
01:57:07;13/May/2020;30.3;948.3;245.1;425.1;30G;3.7G;13%;
01:57:07;13/May/2020;28.0;948.3;244.9;425.3;30G;3.7G;13%;
01:57:08;13/May/2020;25.0;948.3;245.7;424.6;30G;3.7G;13%;
01:57:08;13/May/2020;31.6;948.3;246.2;424.0;30G;3.7G;13%;
