time;date;cpu_use;ram_total;ram_used;ram_free;disk_total;disk_free;disk_perc;
18:41:55;16/Jul/2019;5.5;949.0;185.0;589.0;30G;2.1G;8%;
18:41:55;16/Jul/2019;5.6;949.0;188.0;586.0;30G;2.1G;8%;
18:41:56;16/Jul/2019;5.6;949.0;188.0;586.0;30G;2.1G;8%;
18:41:56;16/Jul/2019;5.6;949.0;190.0;584.0;30G;2.1G;8%;
18:41:56;16/Jul/2019;5.7;949.0;190.0;584.0;30G;2.1G;8%;
18:41:56;16/Jul/2019;5.7;949.0;190.0;584.0;30G;2.1G;8%;
18:41:57;16/Jul/2019;5.8;949.0;190.0;584.0;30G;2.1G;8%;
18:41:57;16/Jul/2019;5.8;949.0;190.0;584.0;30G;2.1G;8%;
18:41:57;16/Jul/2019;5.8;949.0;190.0;584.0;30G;2.1G;8%;
18:41:58;16/Jul/2019;5.9;949.0;190.0;584.0;30G;2.1G;8%;
18:41:58;16/Jul/2019;5.9;949.0;190.0;584.0;30G;2.1G;8%;
18:41:58;16/Jul/2019;5.9;949.0;190.0;584.0;30G;2.1G;8%;
18:41:59;16/Jul/2019;6.0;949.0;190.0;584.0;30G;2.1G;8%;
18:41:59;16/Jul/2019;6.0;949.0;190.0;584.0;30G;2.1G;8%;
18:41:59;16/Jul/2019;6.0;949.0;190.0;584.0;30G;2.1G;8%;
18:42:00;16/Jul/2019;6.1;949.0;190.0;584.0;30G;2.1G;8%;
18:42:00;16/Jul/2019;6.1;949.0;190.0;584.0;30G;2.1G;8%;
18:42:00;16/Jul/2019;6.1;949.0;190.0;584.0;30G;2.1G;8%;
18:42:01;16/Jul/2019;6.2;949.0;190.0;584.0;30G;2.1G;8%;
18:42:01;16/Jul/2019;6.2;949.0;190.0;584.0;30G;2.1G;8%;
18:42:01;16/Jul/2019;6.3;949.0;190.0;583.0;30G;2.1G;8%;
18:42:02;16/Jul/2019;6.3;949.0;190.0;583.0;30G;2.1G;8%;
18:42:02;16/Jul/2019;6.3;949.0;190.0;583.0;30G;2.1G;8%;
18:42:02;16/Jul/2019;6.4;949.0;190.0;583.0;30G;2.1G;8%;
18:42:02;16/Jul/2019;6.4;949.0;191.0;583.0;30G;2.1G;8%;
18:42:03;16/Jul/2019;6.4;949.0;191.0;583.0;30G;2.1G;8%;
18:42:03;16/Jul/2019;6.5;949.0;191.0;583.0;30G;2.1G;8%;
18:42:03;16/Jul/2019;6.5;949.0;191.0;583.0;30G;2.1G;8%;
18:42:04;16/Jul/2019;6.5;949.0;191.0;583.0;30G;2.1G;8%;
18:42:04;16/Jul/2019;6.6;949.0;191.0;583.0;30G;2.1G;8%;
18:42:04;16/Jul/2019;6.6;949.0;191.0;582.0;30G;2.1G;8%;
18:42:05;16/Jul/2019;6.6;949.0;191.0;582.0;30G;2.1G;8%;
18:42:05;16/Jul/2019;6.7;949.0;191.0;583.0;30G;2.1G;8%;
18:42:05;16/Jul/2019;6.7;949.0;192.0;582.0;30G;2.1G;8%;
18:42:06;16/Jul/2019;6.7;949.0;193.0;581.0;30G;2.1G;8%;
18:42:06;16/Jul/2019;6.8;949.0;199.0;574.0;30G;2.1G;8%;
18:42:06;16/Jul/2019;6.8;949.0;201.0;573.0;30G;2.1G;8%;
18:42:07;16/Jul/2019;6.8;949.0;200.0;573.0;30G;2.1G;8%;
18:42:07;16/Jul/2019;6.9;949.0;201.0;573.0;30G;2.1G;8%;
18:42:07;16/Jul/2019;6.9;949.0;204.0;570.0;30G;2.1G;8%;
18:42:08;16/Jul/2019;6.9;949.0;203.0;571.0;30G;2.1G;8%;
18:42:08;16/Jul/2019;7.0;949.0;203.0;570.0;30G;2.1G;8%;
18:42:08;16/Jul/2019;7.0;949.0;203.0;571.0;30G;2.1G;8%;
18:42:09;16/Jul/2019;7.0;949.0;203.0;571.0;30G;2.1G;8%;
18:42:09;16/Jul/2019;7.0;949.0;203.0;571.0;30G;2.1G;8%;
18:42:09;16/Jul/2019;7.1;949.0;203.0;571.0;30G;2.1G;8%;
18:42:10;16/Jul/2019;7.1;949.0;203.0;571.0;30G;2.1G;8%;
18:42:10;16/Jul/2019;7.1;949.0;203.0;570.0;30G;2.1G;8%;
18:42:10;16/Jul/2019;7.2;949.0;203.0;571.0;30G;2.1G;8%;
18:42:11;16/Jul/2019;7.2;949.0;203.0;571.0;30G;2.1G;8%;
18:42:11;16/Jul/2019;7.2;949.0;203.0;571.0;30G;2.1G;8%;
18:42:11;16/Jul/2019;7.2;949.0;203.0;570.0;30G;2.1G;8%;
18:42:11;16/Jul/2019;7.3;949.0;203.0;570.0;30G;2.1G;8%;
18:42:12;16/Jul/2019;7.3;949.0;204.0;570.0;30G;2.1G;8%;
18:42:12;16/Jul/2019;7.3;949.0;204.0;570.0;30G;2.1G;8%;
18:42:12;16/Jul/2019;7.4;949.0;204.0;570.0;30G;2.1G;8%;
18:42:13;16/Jul/2019;7.4;949.0;204.0;570.0;30G;2.1G;8%;
18:42:13;16/Jul/2019;7.4;949.0;205.0;569.0;30G;2.1G;8%;
18:42:13;16/Jul/2019;7.5;949.0;205.0;569.0;30G;2.1G;8%;
18:42:14;16/Jul/2019;7.5;949.0;206.0;568.0;30G;2.1G;8%;
18:42:14;16/Jul/2019;7.5;949.0;206.0;568.0;30G;2.1G;8%;
18:42:14;16/Jul/2019;7.6;949.0;206.0;567.0;30G;2.1G;8%;
18:42:15;16/Jul/2019;7.6;949.0;206.0;567.0;30G;2.1G;8%;
18:42:15;16/Jul/2019;7.6;949.0;206.0;567.0;30G;2.1G;8%;
18:42:15;16/Jul/2019;7.6;949.0;206.0;567.0;30G;2.1G;8%;
18:42:16;16/Jul/2019;7.7;949.0;206.0;567.0;30G;2.1G;8%;
18:42:16;16/Jul/2019;7.7;949.0;206.0;567.0;30G;2.1G;8%;
18:42:16;16/Jul/2019;7.7;949.0;206.0;567.0;30G;2.1G;8%;
18:42:17;16/Jul/2019;7.8;949.0;207.0;567.0;30G;2.1G;8%;
18:42:17;16/Jul/2019;7.8;949.0;207.0;567.0;30G;2.1G;8%;
18:42:17;16/Jul/2019;7.8;949.0;207.0;567.0;30G;2.1G;8%;
18:42:17;16/Jul/2019;7.9;949.0;207.0;567.0;30G;2.1G;8%;
18:42:18;16/Jul/2019;7.9;949.0;207.0;567.0;30G;2.1G;8%;
18:42:18;16/Jul/2019;7.9;949.0;207.0;567.0;30G;2.1G;8%;
18:42:18;16/Jul/2019;7.9;949.0;207.0;567.0;30G;2.1G;8%;
18:42:19;16/Jul/2019;8.0;949.0;207.0;567.0;30G;2.1G;8%;
18:42:19;16/Jul/2019;8.0;949.0;207.0;566.0;30G;2.1G;8%;
18:42:19;16/Jul/2019;8.0;949.0;208.0;566.0;30G;2.1G;8%;
18:42:20;16/Jul/2019;8.1;949.0;207.0;566.0;30G;2.1G;8%;
18:42:20;16/Jul/2019;8.1;949.0;207.0;566.0;30G;2.1G;8%;
18:42:20;16/Jul/2019;8.1;949.0;207.0;566.0;30G;2.1G;8%;
18:42:21;16/Jul/2019;8.2;949.0;208.0;566.0;30G;2.1G;8%;
18:42:21;16/Jul/2019;8.2;949.0;208.0;566.0;30G;2.1G;8%;
18:42:21;16/Jul/2019;8.2;949.0;208.0;566.0;30G;2.1G;8%;
18:42:22;16/Jul/2019;8.2;949.0;208.0;566.0;30G;2.1G;8%;
18:42:22;16/Jul/2019;8.3;949.0;208.0;566.0;30G;2.1G;8%;
18:42:22;16/Jul/2019;8.3;949.0;208.0;566.0;30G;2.1G;8%;
18:42:23;16/Jul/2019;8.3;949.0;208.0;565.0;30G;2.1G;8%;
18:42:23;16/Jul/2019;8.4;949.0;208.0;565.0;30G;2.1G;8%;
18:42:23;16/Jul/2019;8.4;949.0;208.0;565.0;30G;2.1G;8%;
18:42:24;16/Jul/2019;8.4;949.0;208.0;565.0;30G;2.1G;8%;
18:42:24;16/Jul/2019;8.4;949.0;208.0;565.0;30G;2.1G;8%;
18:42:24;16/Jul/2019;8.5;949.0;211.0;562.0;30G;2.1G;8%;
18:42:24;16/Jul/2019;8.5;949.0;216.0;557.0;30G;2.1G;8%;
18:42:25;16/Jul/2019;8.5;949.0;216.0;557.0;30G;2.1G;8%;
18:42:25;16/Jul/2019;8.6;949.0;218.0;556.0;30G;2.1G;8%;
18:42:25;16/Jul/2019;8.6;949.0;218.0;555.0;30G;2.1G;8%;
18:42:26;16/Jul/2019;8.6;949.0;218.0;555.0;30G;2.1G;8%;
18:42:26;16/Jul/2019;8.6;949.0;220.0;553.0;30G;2.1G;8%;
18:42:26;16/Jul/2019;8.7;949.0;221.0;552.0;30G;2.1G;8%;
18:42:27;16/Jul/2019;8.7;949.0;221.0;552.0;30G;2.1G;8%;
18:42:27;16/Jul/2019;8.7;949.0;221.0;552.0;30G;2.1G;8%;
18:42:27;16/Jul/2019;8.7;949.0;221.0;552.0;30G;2.1G;8%;
18:42:28;16/Jul/2019;8.7;949.0;221.0;552.0;30G;2.1G;8%;
18:42:28;16/Jul/2019;8.8;949.0;221.0;553.0;30G;2.1G;8%;
18:42:28;16/Jul/2019;8.8;949.0;221.0;552.0;30G;2.1G;8%;
18:42:29;16/Jul/2019;8.8;949.0;221.0;552.0;30G;2.1G;8%;
18:42:29;16/Jul/2019;8.8;949.0;221.0;552.0;30G;2.1G;8%;
18:42:29;16/Jul/2019;8.9;949.0;221.0;552.0;30G;2.1G;8%;
18:42:30;16/Jul/2019;8.9;949.0;221.0;552.0;30G;2.1G;8%;
18:42:30;16/Jul/2019;8.9;949.0;221.0;552.0;30G;2.1G;8%;
18:42:30;16/Jul/2019;8.9;949.0;221.0;552.0;30G;2.1G;8%;
18:42:31;16/Jul/2019;9.0;949.0;221.0;552.0;30G;2.1G;8%;
18:42:31;16/Jul/2019;9.0;949.0;222.0;552.0;30G;2.1G;8%;
18:42:31;16/Jul/2019;9.0;949.0;222.0;552.0;30G;2.1G;8%;
18:42:32;16/Jul/2019;9.0;949.0;222.0;552.0;30G;2.1G;8%;
18:42:32;16/Jul/2019;9.1;949.0;222.0;551.0;30G;2.1G;8%;
18:42:32;16/Jul/2019;9.1;949.0;223.0;551.0;30G;2.1G;8%;
18:42:33;16/Jul/2019;9.1;949.0;223.0;550.0;30G;2.1G;8%;
18:42:33;16/Jul/2019;9.2;949.0;223.0;550.0;30G;2.1G;8%;
18:42:33;16/Jul/2019;9.2;949.0;224.0;549.0;30G;2.1G;8%;
18:42:33;16/Jul/2019;9.2;949.0;225.0;549.0;30G;2.1G;8%;
18:42:34;16/Jul/2019;9.2;949.0;225.0;549.0;30G;2.1G;8%;
18:42:34;16/Jul/2019;9.3;949.0;224.0;549.0;30G;2.1G;8%;
18:42:34;16/Jul/2019;9.3;949.0;225.0;548.0;30G;2.1G;8%;
18:42:35;16/Jul/2019;9.3;949.0;225.0;548.0;30G;2.1G;8%;
18:42:35;16/Jul/2019;9.3;949.0;225.0;549.0;30G;2.1G;8%;
18:42:35;16/Jul/2019;9.4;949.0;225.0;549.0;30G;2.1G;8%;
18:42:36;16/Jul/2019;9.4;949.0;225.0;549.0;30G;2.1G;8%;
18:42:36;16/Jul/2019;9.4;949.0;225.0;549.0;30G;2.1G;8%;
18:42:36;16/Jul/2019;9.4;949.0;225.0;548.0;30G;2.1G;8%;
18:42:37;16/Jul/2019;9.5;949.0;225.0;549.0;30G;2.1G;8%;
18:42:37;16/Jul/2019;9.5;949.0;225.0;548.0;30G;2.1G;8%;
18:42:37;16/Jul/2019;9.5;949.0;225.0;548.0;30G;2.1G;8%;
18:42:38;16/Jul/2019;9.5;949.0;225.0;548.0;30G;2.1G;8%;
18:42:38;16/Jul/2019;9.6;949.0;225.0;548.0;30G;2.1G;8%;
18:42:38;16/Jul/2019;9.6;949.0;225.0;548.0;30G;2.1G;8%;
